real_eye_x,real_eye_y,real_eye_z,real_marker_x,real_marker_y,real_marker_z,timestamp
159.354,141.927,819.778,205,100,92.023,18.828
159.354,141.927,819.778,205,100,92.023,18.875
159.354,141.927,819.778,205,100,92.023,18.908
159.354,141.927,819.778,205,100,92.023,18.963
159.354,141.927,819.778,205,100,92.023,19
159.354,141.927,819.778,205,100,92.023,19.061
159.354,141.927,819.778,205,100,92.023,19.116
159.354,141.927,819.778,205,100,92.023,19.181
159.354,141.927,819.778,205,100,92.023,19.243
159.354,141.927,819.778,205,100,92.023,19.289
159.354,141.927,819.778,205,100,92.023,19.339
159.354,141.927,819.778,205,100,92.023,19.384
159.354,141.927,819.778,205,100,92.023,19.435
159.354,141.927,819.778,205,100,92.023,19.48
159.354,141.927,819.778,205,100,92.023,19.514
159.354,141.927,819.778,205,100,92.023,19.558
159.354,141.927,819.778,205,100,92.023,19.605
159.354,141.927,819.778,205,100,92.023,19.653
159.354,141.927,819.778,205,100,92.023,19.709
159.354,141.927,819.778,205,100,92.023,19.761
159.354,141.927,819.778,205,100,92.023,19.8
159.354,141.927,819.778,205,100,92.023,19.841
159.354,141.927,819.778,205,100,92.023,19.893
159.354,141.927,819.778,205,100,92.023,19.932
159.354,141.927,819.778,205,100,92.023,19.981
159.354,141.927,819.778,205,100,92.023,20.025
159.354,141.927,819.778,205,100,92.023,20.072
159.354,141.927,819.778,205,100,92.023,20.107
159.354,141.927,819.778,205,100,92.023,20.154
159.354,141.927,819.778,205,100,92.023,20.192
159.354,141.927,819.778,205,100,92.023,20.238
159.354,141.927,819.778,205,100,92.023,20.285
159.354,141.927,819.778,205,100,92.023,20.319
159.354,141.927,819.778,205,100,92.023,20.375
159.354,141.927,819.778,205,100,92.023,20.431
159.354,141.927,819.778,205,100,92.023,20.466
159.354,141.927,819.778,205,100,92.023,20.507
159.354,141.927,819.778,205,100,92.023,20.548
159.354,141.927,819.778,205,100,92.023,20.582
159.354,141.927,819.778,205,100,92.023,20.626
159.354,141.927,819.778,205,100,92.023,20.66
159.354,141.927,819.778,205,100,92.023,20.707
159.354,141.927,819.778,205,100,92.023,20.753
159.354,141.927,819.778,205,100,92.023,20.793
159.354,141.927,819.778,205,100,92.023,20.838
159.354,141.927,819.778,205,100,92.023,20.883
159.354,141.927,819.778,205,100,92.023,20.919
159.354,141.927,819.778,205,100,92.023,20.967
159.354,141.927,819.778,205,100,92.023,21.019
159.354,141.927,819.778,180,150,92.023,21.067
159.354,141.927,819.778,180,150,92.023,21.12
159.354,141.927,819.778,180,150,92.023,21.178
159.354,141.927,819.778,180,150,92.023,21.223
159.354,141.927,819.778,180,150,92.023,21.261
159.354,141.927,819.778,180,150,92.023,21.308
159.354,141.927,819.778,180,150,92.023,21.36
159.354,141.927,819.778,180,150,92.023,21.395
159.354,141.927,819.778,180,150,92.023,21.438
159.354,141.927,819.778,180,150,92.023,21.482
159.354,141.927,819.778,180,150,92.023,21.516
159.354,141.927,819.778,180,150,92.023,21.564
159.354,141.927,819.778,180,150,92.023,21.609
159.354,141.927,819.778,180,150,92.023,21.635
159.354,141.927,819.778,180,150,92.023,21.669
159.354,141.927,819.778,180,150,92.023,21.697
159.354,141.927,819.778,180,150,92.023,21.721
159.354,141.927,819.778,180,150,92.023,21.766
159.354,141.927,819.778,180,150,92.023,21.817
159.354,141.927,819.778,180,150,92.023,21.866
159.354,141.927,819.778,180,150,92.023,21.904
159.354,141.927,819.778,180,150,92.023,21.951
159.354,141.927,819.778,180,150,92.023,21.994
159.354,141.927,819.778,180,150,92.023,22.035
159.354,141.927,819.778,180,150,92.023,22.087
159.354,141.927,819.778,180,150,92.023,22.122
159.354,141.927,819.778,180,150,92.023,22.173
159.354,141.927,819.778,180,150,92.023,22.216
159.354,141.927,819.778,180,150,92.023,22.251
159.354,141.927,819.778,180,150,92.023,22.295
159.354,141.927,819.778,180,150,92.023,22.329
159.354,141.927,819.778,180,150,92.023,22.372
159.354,141.927,819.778,180,150,92.023,22.432
159.354,141.927,819.778,180,150,92.023,22.473
159.354,141.927,819.778,180,150,92.023,22.509
159.354,141.927,819.778,180,150,92.023,22.552
159.354,141.927,819.778,180,150,92.023,22.595
159.354,141.927,819.778,180,150,92.023,22.638
159.354,141.927,819.778,180,150,92.023,22.686
159.354,141.927,819.778,180,150,92.023,22.721
159.354,141.927,819.778,180,150,92.023,22.765
159.354,141.927,819.778,180,150,92.023,22.803
159.354,141.927,819.778,180,150,92.023,22.84
159.354,141.927,819.778,180,150,92.023,22.886
159.354,141.927,819.778,180,150,92.023,22.919
159.354,141.927,819.778,180,150,92.023,22.963
159.354,141.927,819.778,180,150,92.023,23.007
159.354,141.927,819.778,180,150,92.023,23.042
159.354,141.927,819.778,180,150,92.023,23.084
159.354,141.927,819.778,180,150,92.023,23.118
159.354,141.927,819.778,180,150,92.023,23.174
159.354,141.927,819.778,180,150,92.023,23.222
159.354,141.927,819.778,180,150,92.023,23.255
159.354,141.927,819.778,180,150,92.023,23.3
159.354,141.927,819.778,180,150,92.023,23.356
159.354,141.927,819.778,180,150,92.023,23.397
159.354,141.927,819.778,180,150,92.023,23.454
159.354,141.927,819.778,180,150,92.023,23.497
159.354,141.927,819.778,180,150,92.023,23.545
159.354,141.927,819.778,180,150,92.023,23.58
159.354,141.927,819.778,180,150,92.023,23.622
159.354,141.927,819.778,180,150,92.023,23.654
159.354,141.927,819.778,180,150,92.023,23.697
159.354,141.927,819.778,180,150,92.023,23.73
159.354,141.927,819.778,180,150,92.023,23.774
159.354,141.927,819.778,180,150,92.023,23.823
159.354,141.927,819.778,180,150,92.023,23.866
159.354,141.927,819.778,180,150,92.023,23.905
159.354,141.927,819.778,180,150,92.023,23.962
159.354,141.927,819.778,180,150,92.023,23.997
159.354,141.927,819.778,180,150,92.023,24.037
159.354,141.927,819.778,255,150,92.023,24.08
159.354,141.927,819.778,255,150,92.023,24.114
159.354,141.927,819.778,255,150,92.023,24.156
159.354,141.927,819.778,255,150,92.023,24.19
159.354,141.927,819.778,255,150,92.023,24.251
159.354,141.927,819.778,255,150,92.023,24.305
159.354,141.927,819.778,255,150,92.023,24.363
159.354,141.927,819.778,255,150,92.023,24.397
159.354,141.927,819.778,255,150,92.023,24.457
159.354,141.927,819.778,255,150,92.023,24.5
159.354,141.927,819.778,255,150,92.023,24.544
159.354,141.927,819.778,255,150,92.023,24.578
159.354,141.927,819.778,255,150,92.023,24.631
159.354,141.927,819.778,255,150,92.023,24.669
